time,heart_rate
2024-11-28T17:01:46Z,109
2024-11-28T17:02:01Z,110
2024-11-28T17:02:11Z,109
2024-11-28T17:02:21Z,108
2024-11-28T17:02:26Z,106
2024-11-28T17:02:41Z,106
2024-11-28T17:02:56Z,107
2024-11-28T17:03:01Z,108
2024-11-28T17:03:11Z,109
2024-11-28T17:03:16Z,111
2024-11-28T17:03:21Z,113
2024-11-28T17:03:36Z,114
2024-11-28T17:03:41Z,113
2024-11-28T17:03:46Z,114
2024-11-28T17:03:56Z,113
2024-11-28T17:04:01Z,110
2024-11-28T17:04:06Z,109
2024-11-28T17:04:11Z,108
2024-11-28T17:04:16Z,105
2024-11-28T17:04:26Z,104
2024-11-28T17:04:36Z,107
2024-11-28T17:04:41Z,105
2024-11-28T17:04:46Z,107
2024-11-28T17:05:01Z,108
2024-11-28T17:05:06Z,111
2024-11-28T17:05:11Z,115
2024-11-28T17:05:16Z,117
2024-11-28T17:05:21Z,116
2024-11-28T17:05:26Z,115
2024-11-28T17:05:31Z,116
2024-11-28T17:05:36Z,114
2024-11-28T17:05:41Z,112
2024-11-28T17:05:46Z,109
2024-11-28T17:05:51Z,109
2024-11-28T17:06:01Z,110
2024-11-28T17:06:06Z,111
2024-11-28T17:06:11Z,110
2024-11-28T17:06:16Z,109
2024-11-28T17:06:21Z,110
2024-11-28T17:06:26Z,113
2024-11-28T17:06:31Z,114
2024-11-28T17:06:41Z,115
2024-11-28T17:06:51Z,114
2024-11-28T17:06:56Z,115
2024-11-28T17:07:11Z,115
2024-11-28T17:07:16Z,114
2024-11-28T17:07:21Z,113
2024-11-28T17:07:26Z,112
2024-11-28T17:07:31Z,113
2024-11-28T17:07:36Z,115
2024-11-28T17:07:41Z,117
2024-11-28T17:07:46Z,118
2024-11-28T17:07:51Z,119
2024-11-28T17:08:01Z,118
2024-11-28T17:08:15Z,120
2024-11-28T17:08:20Z,118
2024-11-28T17:08:35Z,119
2024-11-28T17:08:45Z,117
2024-11-28T17:08:50Z,114
2024-11-28T17:09:00Z,119
2024-11-28T17:09:05Z,120
2024-11-28T17:09:10Z,121
2024-11-28T17:09:15Z,115
2024-11-28T17:09:20Z,113
2024-11-28T17:09:35Z,113
2024-11-28T17:09:50Z,113
2024-11-28T17:10:05Z,113
2024-11-28T17:10:10Z,114
2024-11-28T17:10:15Z,114
2024-11-28T17:10:20Z,116
2024-11-28T17:10:30Z,117
2024-11-28T17:10:40Z,118
2024-11-28T17:10:45Z,119
2024-11-28T17:11:00Z,120
2024-11-28T17:11:05Z,119
2024-11-28T17:11:15Z,121
2024-11-28T17:11:20Z,119
2024-11-28T17:11:30Z,121
2024-11-28T17:11:45Z,122
2024-11-28T17:11:50Z,123
2024-11-28T17:11:55Z,125
2024-11-28T17:12:00Z,126
2024-11-28T17:12:10Z,127
2024-11-28T17:12:15Z,126
2024-11-28T17:12:25Z,128
2024-11-28T17:12:30Z,130
2024-11-28T17:12:35Z,131
2024-11-28T17:12:40Z,131
2024-11-28T17:12:45Z,132
2024-11-28T17:12:50Z,134
2024-11-28T17:12:55Z,131
2024-11-28T17:13:10Z,130
2024-11-28T17:13:15Z,127
2024-11-28T17:13:20Z,124
2024-11-28T17:13:25Z,123
2024-11-28T17:13:30Z,119
2024-11-28T17:13:35Z,116
2024-11-28T17:13:40Z,112
2024-11-28T17:13:45Z,109
2024-11-28T17:13:55Z,109
2024-11-28T17:14:05Z,111
2024-11-28T17:14:10Z,112
2024-11-28T17:14:15Z,113
2024-11-28T17:14:25Z,112
2024-11-28T17:14:30Z,111
2024-11-28T17:14:35Z,112
2024-11-28T17:14:40Z,109
2024-11-28T17:14:45Z,107
2024-11-28T17:14:50Z,105
2024-11-28T17:14:55Z,108
2024-11-28T17:15:00Z,109
2024-11-28T17:15:05Z,108
2024-11-28T17:15:20Z,107
2024-11-28T17:15:35Z,107
2024-11-28T17:15:40Z,107
2024-11-28T17:15:50Z,108
2024-11-28T17:15:55Z,108
2024-11-28T17:16:00Z,107
2024-11-28T17:16:05Z,109
2024-11-28T17:16:10Z,111
2024-11-28T17:16:15Z,112
2024-11-28T17:16:20Z,113
2024-11-28T17:16:25Z,111
2024-11-28T17:16:30Z,106
2024-11-28T17:16:45Z,108
2024-11-28T17:16:50Z,110
2024-11-28T17:16:55Z,111
2024-11-28T17:17:10Z,111
2024-11-28T17:17:15Z,110
2024-11-28T17:17:20Z,109
2024-11-28T17:17:25Z,107
2024-11-28T17:17:30Z,108
2024-11-28T17:17:35Z,107
2024-11-28T17:17:45Z,106
2024-11-28T17:18:00Z,106
2024-11-28T17:18:05Z,106
2024-11-28T17:18:15Z,103
2024-11-28T17:18:20Z,102
2024-11-28T17:18:35Z,103
2024-11-28T17:18:50Z,105
2024-11-28T17:19:05Z,104
2024-11-28T17:19:15Z,106
2024-11-28T17:19:20Z,108
2024-11-28T17:19:35Z,109
2024-11-28T17:19:40Z,108
2024-11-28T17:19:50Z,111
2024-11-28T17:19:55Z,109
2024-11-28T17:20:00Z,109
2024-11-28T17:20:05Z,107
2024-11-28T17:20:10Z,106
2024-11-28T17:20:15Z,110
2024-11-28T17:20:20Z,115
2024-11-28T17:20:35Z,114
2024-11-28T17:20:40Z,112
2024-11-28T17:20:45Z,111
2024-11-28T17:20:55Z,109
2024-11-28T17:21:00Z,108
2024-11-28T17:21:05Z,107
2024-11-28T17:21:10Z,106
2024-11-28T17:21:15Z,107
2024-11-28T17:22:05Z,70
